sticker_id,chapter_id,chapter_title,chapter_slug,category,target_name,rarity,priority,search_hint,status
SL-12-011,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,tecnico,Juan Antonio Pizzi con San Lorenzo en Del sufrimiento a la gloria 2012/2013,rara,alta,San Lorenzo de Almagro Juan Antonio Pizzi con San Lorenzo en Del sufrimiento a la gloria 2012/2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-012,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,tecnico,Retrato historico de Juan Antonio Pizzi en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Juan Antonio Pizzi en etapa azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-013,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Juan Antonio Pizzi en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Juan Antonio Pizzi en partido representativo de San Lorenzo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-014,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Ignacio Piatti con San Lorenzo en Del sufrimiento a la gloria 2012/2013,epica,alta,San Lorenzo de Almagro Ignacio Piatti con San Lorenzo en Del sufrimiento a la gloria 2012/2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-015,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Retrato historico de Ignacio Piatti en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Ignacio Piatti en etapa azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-016,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Ignacio Piatti en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Ignacio Piatti en partido representativo de San Lorenzo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-017,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Angel Correa con San Lorenzo en Del sufrimiento a la gloria 2012/2013,epica,alta,San Lorenzo de Almagro Angel Correa con San Lorenzo en Del sufrimiento a la gloria 2012/2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-018,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Retrato historico de Angel Correa en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Angel Correa en etapa azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-019,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Angel Correa en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Angel Correa en partido representativo de San Lorenzo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-020,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Nestor Ortigoza con San Lorenzo en Del sufrimiento a la gloria 2012/2013,epica,alta,San Lorenzo de Almagro Nestor Ortigoza con San Lorenzo en Del sufrimiento a la gloria 2012/2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-021,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,idolo,Retrato historico de Nestor Ortigoza en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Nestor Ortigoza en etapa azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-022,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Nestor Ortigoza en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Nestor Ortigoza en partido representativo de San Lorenzo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-023,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,jugador,Pablo Migliore con San Lorenzo en Del sufrimiento a la gloria 2012/2013,rara,media,San Lorenzo de Almagro Pablo Migliore con San Lorenzo en Del sufrimiento a la gloria 2012/2013 Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-024,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,jugador,Retrato historico de Pablo Migliore en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Pablo Migliore en etapa azulgrana Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-025,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Pablo Migliore en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Pablo Migliore en partido representativo de San Lorenzo Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-026,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Archivo historico de San Lorenzo sobre partidos de permanencia y reconstruccion,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre partidos de permanencia y reconstruccion Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-027,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Postal azulgrana de partidos de permanencia y reconstruccion,especial,media,San Lorenzo de Almagro Postal azulgrana de partidos de permanencia y reconstruccion Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-028,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Escena representativa de Del sufrimiento a la gloria 2012/2013: partidos de permanencia y reconstruccion,especial,media,San Lorenzo de Almagro Escena representativa de Del sufrimiento a la gloria 2012/2013: partidos de permanencia y reconstruccion Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-029,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Cobertura fotografica de San Lorenzo: partidos de permanencia y reconstruccion,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: partidos de permanencia y reconstruccion Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-12-030,12,Del sufrimiento a la gloria 2012/2013,del-sufrimiento-a-la-gloria-2012-2013,partido,Registro de epoca del Ciclon sobre partidos de permanencia y reconstruccion,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre partidos de permanencia y reconstruccion Del sufrimiento a la gloria 2012/2013 sufrimiento y gloria 2012 2013,planned
SL-13-001,13,Libertadores 2014,libertadores-2014,copa,Plantel campeon de la Libertadores 2014,legendaria,alta,San Lorenzo de Almagro Plantel campeon de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-002,13,Libertadores 2014,libertadores-2014,tecnico,Edgardo Bauza campeon de America con San Lorenzo,legendaria,alta,San Lorenzo de Almagro Edgardo Bauza campeon de America con San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-003,13,Libertadores 2014,libertadores-2014,gol,Nestor Ortigoza y el penal de la final 2014,legendaria,alta,San Lorenzo de Almagro Nestor Ortigoza y el penal de la final 2014 Libertadores 2014 libertadores 2014,planned
SL-13-004,13,Libertadores 2014,libertadores-2014,copa,Leandro Romagnoli levantando la Copa Libertadores,legendaria,alta,San Lorenzo de Almagro Leandro Romagnoli levantando la Copa Libertadores Libertadores 2014 libertadores 2014,planned
SL-13-005,13,Libertadores 2014,libertadores-2014,jugador,Sebastian Torrico en la campana de 2014,epica,alta,San Lorenzo de Almagro Sebastian Torrico en la campana de 2014 Libertadores 2014 libertadores 2014,planned
SL-13-006,13,Libertadores 2014,libertadores-2014,festejo,Festejos en el Nuevo Gasometro por la Libertadores,legendaria,alta,San Lorenzo de Almagro Festejos en el Nuevo Gasometro por la Libertadores Libertadores 2014 libertadores 2014,planned
SL-13-007,13,Libertadores 2014,libertadores-2014,idolo,Ignacio Piatti en la Libertadores 2014,epica,alta,San Lorenzo de Almagro Ignacio Piatti en la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-008,13,Libertadores 2014,libertadores-2014,jugador,Mauro Matos en la final de la Libertadores,rara,alta,San Lorenzo de Almagro Mauro Matos en la final de la Libertadores Libertadores 2014 libertadores 2014,planned
SL-13-009,13,Libertadores 2014,libertadores-2014,partido,Partido final de la Libertadores 2014 en Boedo,epica,alta,San Lorenzo de Almagro Partido final de la Libertadores 2014 en Boedo Libertadores 2014 libertadores 2014,planned
SL-13-010,13,Libertadores 2014,libertadores-2014,camiseta,Camiseta de San Lorenzo campeon de America 2014,rara,media,San Lorenzo de Almagro Camiseta de San Lorenzo campeon de America 2014 Libertadores 2014 libertadores 2014,planned
SL-13-011,13,Libertadores 2014,libertadores-2014,hinchada,Hinchada azulgrana en noche de final continental,rara,media,San Lorenzo de Almagro Hinchada azulgrana en noche de final continental Libertadores 2014 libertadores 2014,planned
SL-13-012,13,Libertadores 2014,libertadores-2014,copa,Trofeo de la Libertadores con los colores azulgranas,epica,alta,San Lorenzo de Almagro Trofeo de la Libertadores con los colores azulgranas Libertadores 2014 libertadores 2014,planned
SL-13-013,13,Libertadores 2014,libertadores-2014,tecnico,Edgardo Bauza con San Lorenzo en Libertadores 2014,legendaria,alta,San Lorenzo de Almagro Edgardo Bauza con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-014,13,Libertadores 2014,libertadores-2014,tecnico,Retrato historico de Edgardo Bauza en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Edgardo Bauza en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-015,13,Libertadores 2014,libertadores-2014,partido,Edgardo Bauza en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Edgardo Bauza en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-016,13,Libertadores 2014,libertadores-2014,idolo,Leandro Romagnoli con San Lorenzo en Libertadores 2014,legendaria,alta,San Lorenzo de Almagro Leandro Romagnoli con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-017,13,Libertadores 2014,libertadores-2014,idolo,Retrato historico de Leandro Romagnoli en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Leandro Romagnoli en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-018,13,Libertadores 2014,libertadores-2014,partido,Leandro Romagnoli en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Leandro Romagnoli en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-019,13,Libertadores 2014,libertadores-2014,idolo,Nestor Ortigoza con San Lorenzo en Libertadores 2014,legendaria,alta,San Lorenzo de Almagro Nestor Ortigoza con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-020,13,Libertadores 2014,libertadores-2014,idolo,Retrato historico de Nestor Ortigoza en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Nestor Ortigoza en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-021,13,Libertadores 2014,libertadores-2014,partido,Nestor Ortigoza en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Nestor Ortigoza en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-022,13,Libertadores 2014,libertadores-2014,idolo,Sebastian Torrico con San Lorenzo en Libertadores 2014,epica,alta,San Lorenzo de Almagro Sebastian Torrico con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-023,13,Libertadores 2014,libertadores-2014,idolo,Retrato historico de Sebastian Torrico en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Sebastian Torrico en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-024,13,Libertadores 2014,libertadores-2014,partido,Sebastian Torrico en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Sebastian Torrico en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-025,13,Libertadores 2014,libertadores-2014,idolo,Ignacio Piatti con San Lorenzo en Libertadores 2014,epica,alta,San Lorenzo de Almagro Ignacio Piatti con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-026,13,Libertadores 2014,libertadores-2014,idolo,Retrato historico de Ignacio Piatti en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Ignacio Piatti en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-027,13,Libertadores 2014,libertadores-2014,partido,Ignacio Piatti en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Ignacio Piatti en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-028,13,Libertadores 2014,libertadores-2014,jugador,Mauro Matos con San Lorenzo en Libertadores 2014,rara,media,San Lorenzo de Almagro Mauro Matos con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-029,13,Libertadores 2014,libertadores-2014,jugador,Retrato historico de Mauro Matos en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Mauro Matos en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-030,13,Libertadores 2014,libertadores-2014,partido,Mauro Matos en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Mauro Matos en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-031,13,Libertadores 2014,libertadores-2014,jugador,Julio Buffarini con San Lorenzo en Libertadores 2014,rara,media,San Lorenzo de Almagro Julio Buffarini con San Lorenzo en Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-032,13,Libertadores 2014,libertadores-2014,jugador,Retrato historico de Julio Buffarini en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Julio Buffarini en etapa azulgrana Libertadores 2014 libertadores 2014,planned
SL-13-033,13,Libertadores 2014,libertadores-2014,partido,Julio Buffarini en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Julio Buffarini en partido representativo de San Lorenzo Libertadores 2014 libertadores 2014,planned
SL-13-034,13,Libertadores 2014,libertadores-2014,partido,Archivo historico de San Lorenzo sobre fase de grupos de la Libertadores 2014,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre fase de grupos de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-035,13,Libertadores 2014,libertadores-2014,partido,Postal azulgrana de fase de grupos de la Libertadores 2014,especial,media,San Lorenzo de Almagro Postal azulgrana de fase de grupos de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-036,13,Libertadores 2014,libertadores-2014,partido,Escena representativa de Libertadores 2014: fase de grupos de la Libertadores 2014,especial,media,San Lorenzo de Almagro Escena representativa de Libertadores 2014: fase de grupos de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-037,13,Libertadores 2014,libertadores-2014,partido,Cobertura fotografica de San Lorenzo: fase de grupos de la Libertadores 2014,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: fase de grupos de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-038,13,Libertadores 2014,libertadores-2014,partido,Registro de epoca del Ciclon sobre fase de grupos de la Libertadores 2014,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre fase de grupos de la Libertadores 2014 Libertadores 2014 libertadores 2014,planned
SL-13-039,13,Libertadores 2014,libertadores-2014,partido,Archivo historico de San Lorenzo sobre eliminatorias rumbo a la final,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre eliminatorias rumbo a la final Libertadores 2014 libertadores 2014,planned
SL-13-040,13,Libertadores 2014,libertadores-2014,partido,Postal azulgrana de eliminatorias rumbo a la final,especial,media,San Lorenzo de Almagro Postal azulgrana de eliminatorias rumbo a la final Libertadores 2014 libertadores 2014,planned
SL-14-001,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,San Lorenzo campeon de la Supercopa Argentina 2015,epica,alta,San Lorenzo de Almagro San Lorenzo campeon de la Supercopa Argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-002,14,Supercopa y años recientes,supercopa-y-anos-recientes,festejo,Festejo de la Supercopa Argentina azulgrana,rara,alta,San Lorenzo de Almagro Festejo de la Supercopa Argentina azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-003,14,Supercopa y años recientes,supercopa-y-anos-recientes,equipo,Plantel de San Lorenzo en anos recientes,especial,media,San Lorenzo de Almagro Plantel de San Lorenzo en anos recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-004,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Partido de Supercopa con San Lorenzo campeon,rara,alta,San Lorenzo de Almagro Partido de Supercopa con San Lorenzo campeon Supercopa y años recientes supercopa y anos recientes,planned
SL-14-005,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Leandro Romagnoli en sus ultimos anos en San Lorenzo,epica,alta,San Lorenzo de Almagro Leandro Romagnoli en sus ultimos anos en San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-006,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Nestor Ortigoza en ciclos recientes azulgranas,rara,media,San Lorenzo de Almagro Nestor Ortigoza en ciclos recientes azulgranas Supercopa y años recientes supercopa y anos recientes,planned
SL-14-007,14,Supercopa y años recientes,supercopa-y-anos-recientes,hinchada,Hinchada de San Lorenzo en finales recientes,especial,media,San Lorenzo de Almagro Hinchada de San Lorenzo en finales recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-008,14,Supercopa y años recientes,supercopa-y-anos-recientes,camiseta,Camiseta de San Lorenzo en la era post Libertadores,especial,media,San Lorenzo de Almagro Camiseta de San Lorenzo en la era post Libertadores Supercopa y años recientes supercopa y anos recientes,planned
SL-14-009,14,Supercopa y años recientes,supercopa-y-anos-recientes,archivo_historico,Archivo grafico de torneos recientes,especial,media,San Lorenzo de Almagro Archivo grafico de torneos recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-010,14,Supercopa y años recientes,supercopa-y-anos-recientes,gol,Gol destacado de San Lorenzo en Supercopa,rara,media,San Lorenzo de Almagro Gol destacado de San Lorenzo en Supercopa Supercopa y años recientes supercopa y anos recientes,planned
SL-14-011,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Leandro Romagnoli con San Lorenzo en Supercopa y años recientes,legendaria,alta,San Lorenzo de Almagro Leandro Romagnoli con San Lorenzo en Supercopa y años recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-012,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Retrato historico de Leandro Romagnoli en etapa azulgrana,rara,alta,San Lorenzo de Almagro Retrato historico de Leandro Romagnoli en etapa azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-013,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Leandro Romagnoli en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Leandro Romagnoli en partido representativo de San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-014,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Nestor Ortigoza con San Lorenzo en Supercopa y años recientes,epica,alta,San Lorenzo de Almagro Nestor Ortigoza con San Lorenzo en Supercopa y años recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-015,14,Supercopa y años recientes,supercopa-y-anos-recientes,idolo,Retrato historico de Nestor Ortigoza en etapa azulgrana,epica,alta,San Lorenzo de Almagro Retrato historico de Nestor Ortigoza en etapa azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-016,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Nestor Ortigoza en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Nestor Ortigoza en partido representativo de San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-017,14,Supercopa y años recientes,supercopa-y-anos-recientes,jugador,Nicolas Blandi con San Lorenzo en Supercopa y años recientes,rara,media,San Lorenzo de Almagro Nicolas Blandi con San Lorenzo en Supercopa y años recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-018,14,Supercopa y años recientes,supercopa-y-anos-recientes,jugador,Retrato historico de Nicolas Blandi en etapa azulgrana,rara,media,San Lorenzo de Almagro Retrato historico de Nicolas Blandi en etapa azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-019,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Nicolas Blandi en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Nicolas Blandi en partido representativo de San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-020,14,Supercopa y años recientes,supercopa-y-anos-recientes,jugador,Sebastian Blanco con San Lorenzo en Supercopa y años recientes,especial,media,San Lorenzo de Almagro Sebastian Blanco con San Lorenzo en Supercopa y años recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-021,14,Supercopa y años recientes,supercopa-y-anos-recientes,jugador,Retrato historico de Sebastian Blanco en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Sebastian Blanco en etapa azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-022,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Sebastian Blanco en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Sebastian Blanco en partido representativo de San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-023,14,Supercopa y años recientes,supercopa-y-anos-recientes,tecnico,Pablo Guede con San Lorenzo en Supercopa y años recientes,especial,media,San Lorenzo de Almagro Pablo Guede con San Lorenzo en Supercopa y años recientes Supercopa y años recientes supercopa y anos recientes,planned
SL-14-024,14,Supercopa y años recientes,supercopa-y-anos-recientes,tecnico,Retrato historico de Pablo Guede en etapa azulgrana,especial,media,San Lorenzo de Almagro Retrato historico de Pablo Guede en etapa azulgrana Supercopa y años recientes supercopa y anos recientes,planned
SL-14-025,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Pablo Guede en partido representativo de San Lorenzo,especial,media,San Lorenzo de Almagro Pablo Guede en partido representativo de San Lorenzo Supercopa y años recientes supercopa y anos recientes,planned
SL-14-026,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,Archivo historico de San Lorenzo sobre supercopa argentina 2015,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre supercopa argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-027,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,Postal azulgrana de supercopa argentina 2015,especial,media,San Lorenzo de Almagro Postal azulgrana de supercopa argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-028,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,Escena representativa de Supercopa y años recientes: supercopa argentina 2015,especial,media,San Lorenzo de Almagro Escena representativa de Supercopa y años recientes: supercopa argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-029,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,Cobertura fotografica de San Lorenzo: supercopa argentina 2015,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: supercopa argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-030,14,Supercopa y años recientes,supercopa-y-anos-recientes,copa,Registro de epoca del Ciclon sobre supercopa argentina 2015,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre supercopa argentina 2015 Supercopa y años recientes supercopa y anos recientes,planned
SL-14-031,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Archivo historico de San Lorenzo sobre finales recientes del Ciclon,especial,media,San Lorenzo de Almagro Archivo historico de San Lorenzo sobre finales recientes del Ciclon Supercopa y años recientes supercopa y anos recientes,planned
SL-14-032,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Postal azulgrana de finales recientes del Ciclon,especial,media,San Lorenzo de Almagro Postal azulgrana de finales recientes del Ciclon Supercopa y años recientes supercopa y anos recientes,planned
SL-14-033,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Escena representativa de Supercopa y años recientes: finales recientes del Ciclon,especial,media,San Lorenzo de Almagro Escena representativa de Supercopa y años recientes: finales recientes del Ciclon Supercopa y años recientes supercopa y anos recientes,planned
SL-14-034,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Cobertura fotografica de San Lorenzo: finales recientes del Ciclon,especial,media,San Lorenzo de Almagro Cobertura fotografica de San Lorenzo: finales recientes del Ciclon Supercopa y años recientes supercopa y anos recientes,planned
SL-14-035,14,Supercopa y años recientes,supercopa-y-anos-recientes,partido,Registro de epoca del Ciclon sobre finales recientes del Ciclon,especial,media,San Lorenzo de Almagro Registro de epoca del Ciclon sobre finales recientes del Ciclon Supercopa y años recientes supercopa y anos recientes,planned
SL-15-001,15,Ídolos eternos,idolos-eternos,idolo,Jose Sanfilippo,legendaria,alta,San Lorenzo de Almagro Jose Sanfilippo Ídolos eternos idolos eternos,planned
SL-15-002,15,Ídolos eternos,idolos-eternos,idolo,Leandro Romagnoli,legendaria,alta,San Lorenzo de Almagro Leandro Romagnoli Ídolos eternos idolos eternos,planned
SL-15-003,15,Ídolos eternos,idolos-eternos,idolo,Alberto Acosta,legendaria,alta,San Lorenzo de Almagro Alberto Acosta Ídolos eternos idolos eternos,planned
SL-15-004,15,Ídolos eternos,idolos-eternos,idolo,Hector Scotta,legendaria,alta,San Lorenzo de Almagro Hector Scotta Ídolos eternos idolos eternos,planned
SL-15-005,15,Ídolos eternos,idolos-eternos,idolo,Ruben Dario Insua,legendaria,alta,San Lorenzo de Almagro Ruben Dario Insua Ídolos eternos idolos eternos,planned
SL-15-006,15,Ídolos eternos,idolos-eternos,idolo,Sergio Villar,epica,alta,San Lorenzo de Almagro Sergio Villar Ídolos eternos idolos eternos,planned
SL-15-007,15,Ídolos eternos,idolos-eternos,idolo,Rene Pontoni,legendaria,alta,San Lorenzo de Almagro Rene Pontoni Ídolos eternos idolos eternos,planned
SL-15-008,15,Ídolos eternos,idolos-eternos,idolo,Norberto Boggio,epica,alta,San Lorenzo de Almagro Norberto Boggio Ídolos eternos idolos eternos,planned
SL-15-009,15,Ídolos eternos,idolos-eternos,idolo,Nestor Pipo Gorosito,epica,alta,San Lorenzo de Almagro Nestor Pipo Gorosito Ídolos eternos idolos eternos,planned
SL-15-010,15,Ídolos eternos,idolos-eternos,idolo,Victorio Cocco,epica,alta,San Lorenzo de Almagro Victorio Cocco Ídolos eternos idolos eternos,planned
SL-15-011,15,Ídolos eternos,idolos-eternos,idolo,Roberto Telch,epica,alta,San Lorenzo de Almagro Roberto Telch Ídolos eternos idolos eternos,planned
SL-15-012,15,Ídolos eternos,idolos-eternos,idolo,Tucho Mendez,rara,media,San Lorenzo de Almagro Tucho Mendez Ídolos eternos idolos eternos,planned
SL-15-013,15,Ídolos eternos,idolos-eternos,idolo,Rinaldo Martino,rara,media,San Lorenzo de Almagro Rinaldo Martino Ídolos eternos idolos eternos,planned
SL-15-014,15,Ídolos eternos,idolos-eternos,idolo,Armando Farro,rara,media,San Lorenzo de Almagro Armando Farro Ídolos eternos idolos eternos,planned
SL-15-015,15,Ídolos eternos,idolos-eternos,idolo,Padre Lorenzo Massa como idolo institucional,legendaria,alta,San Lorenzo de Almagro Padre Lorenzo Massa como idolo institucional Ídolos eternos idolos eternos,planned
